,TCAS,AcademicYear,GPA_Eng,GPA_Math,GPA_Sci,GPA_Sco,GPAX,FacultyName,StudentType,MajorName
8324,1,2563,3.25,2.85,3.02,3.69,3.26,3,THAI,English
8325,1,2563,3.34,3.56,3.1,3.8,3.38,3,THAI,English
8326,2,2563,3.41,3.3,3.02,3.54,3.34,3,THAI,English
8327,2,2563,2.75,2.7,1.92,2.6,2.52,3,THAI,English
8328,1,2563,3.55,3.27,3.23,3.43,3.43,3,THAI,English
8329,1,2563,3.13,2.92,3.38,3.83,3.42,3,THAI,English
8330,1,2563,2.59,3.22,2.56,3.44,3.02,3,THAI,English
8331,1,2563,3.5,3.24,3.02,3.31,3.38,3,THAI,English
8332,2,2563,2.79,2.3,1.9,3.0,2.46,3,THAI,English
8333,1,2563,3.38,2.85,2.3,3.65,3.16,3,THAI,English
8334,1,2563,2.5,3.36,3.54,3.54,3.34,3,THAI,English
8335,2,2563,3.03,3.53,3.28,3.44,3.42,3,THAI,English
8336,2,2563,4.0,3.93,3.96,3.96,3.97,3,THAI,English
8337,2,2563,3.57,2.23,2.8,3.3,3.08,3,THAI,English
8338,1,2563,3.48,2.94,3.4,3.66,3.54,3,THAI,English
8339,1,2563,3.64,2.7,3.66,3.38,3.43,3,THAI,English
8340,2,2563,2.7,3.18,2.4,3.06,2.86,3,THAI,English
8341,2,2563,3.7,3.66,3.15,3.38,3.5,3,THAI,English
8342,2,2563,3.29,3.06,2.73,3.82,3.25,3,THAI,English
8343,1,2563,3.54,3.04,2.62,3.08,3.03,3,THAI,English
8344,2,2563,2.85,2.18,2.49,3.33,2.73,3,THAI,English
8345,2,2563,3.42,2.72,2.3,3.25,3.21,3,THAI,English
8346,2,2563,2.7,2.4,3.0,3.19,3.05,3,THAI,English
8347,2,2563,4.0,4.0,4.0,3.96,3.99,3,THAI,English
8348,2,2563,2.43,2.31,1.74,3.1,2.45,3,THAI,English
8349,1,2563,2.58,2.45,2.86,3.44,2.93,3,THAI,English
8350,2,2563,2.92,2.38,2.35,3.5,2.81,3,THAI,English
8351,2,2563,2.54,2.1,3.34,2.93,2.84,3,THAI,English
8352,1,2563,3.12,3.48,2.22,3.52,3.05,3,THAI,English
8353,2,2563,4.0,3.8,3.54,3.88,3.74,3,THAI,English
8354,1,2563,3.3,2.74,3.29,3.66,3.35,3,THAI,English
8355,2,2563,3.15,2.58,1.78,3.43,2.71,3,THAI,English
8356,2,2563,3.1,2.36,2.75,3.02,2.98,3,THAI,English
8357,1,2563,3.37,3.9,3.57,3.52,3.67,3,THAI,English
8358,1,2563,3.81,3.58,3.33,4.0,3.67,3,THAI,English
8359,2,2563,2.44,2.2,3.1,2.6,2.96,3,THAI,English
8360,5,2563,1.27,1.34,2.14,1.6,1.98,3,THAI,English
8361,5,2563,3.56,2.0,1.73,2.77,2.42,3,THAI,English
8362,5,2563,3.5,2.9,3.22,3.85,3.36,3,THAI,English
8363,5,2563,2.81,2.48,3.08,2.94,3.0,3,THAI,English
8364,5,2563,2.6,2.86,3.05,3.7,3.11,3,THAI,English
8365,5,2563,2.75,2.86,2.96,3.02,3.06,3,THAI,English
8366,5,2563,2.21,1.47,1.31,2.3,1.97,3,THAI,English
8367,5,2563,2.38,2.19,2.5,2.95,2.8,3,THAI,English
8368,5,2563,4.0,4.0,3.96,4.0,3.96,3,THAI,English
8369,5,2563,3.77,2.86,3.83,3.97,3.68,3,THAI,English
8370,5,2563,3.11,2.52,2.98,3.47,3.08,3,THAI,English
8371,5,2563,3.74,3.95,3.74,3.83,3.8,3,THAI,English
8372,5,2563,2.08,1.82,2.33,2.37,2.38,3,THAI,English
8373,5,2563,3.44,2.7,3.03,3.25,3.3,3,THAI,English
8374,5,2563,3.11,1.55,1.54,2.91,2.31,3,THAI,English
8375,5,2563,2.96,3.1,3.1,3.5,3.13,3,THAI,English
8376,5,2563,3.87,3.59,3.5,3.75,3.75,3,THAI,English
8377,5,2563,2.44,1.78,1.53,2.2,2.08,3,THAI,English
8378,5,2563,3.07,3.41,3.75,3.29,3.32,3,THAI,English
8379,5,2563,2.5,2.5,2.0,3.0,2.78,3,THAI,English
8380,5,2563,3.46,2.33,2.94,3.57,3.08,3,THAI,English
8381,5,2563,3.7,2.59,2.92,3.7,3.28,3,THAI,English
8382,5,2563,3.5,2.54,3.1,3.52,3.22,3,THAI,English
8383,5,2563,3.83,3.5,3.45,3.87,3.67,3,THAI,English
8384,5,2563,3.0,2.45,2.63,3.08,2.85,3,THAI,English
8385,5,2563,2.6,2.31,2.1,3.65,2.77,3,THAI,English
8386,5,2563,1.61,1.63,1.5,2.36,2.12,3,THAI,English
8387,5,2563,3.39,3.22,2.67,3.78,3.41,3,THAI,English
8388,5,2563,2.04,1.33,1.5,2.23,1.93,3,THAI,English
8389,5,2563,2.5,3.0,4.0,3.0,3.0,3,THAI,English
8390,5,2563,3.15,2.2,2.61,3.19,3.08,3,THAI,English
8391,5,2563,3.46,2.55,2.75,3.63,3.19,3,THAI,English
8392,5,2563,2.03,2.13,1.91,2.61,2.63,3,THAI,English
8393,5,2563,3.35,2.93,3.08,3.28,3.36,3,THAI,English
8394,5,2563,2.27,2.0,2.62,3.5,2.92,3,THAI,English
8395,5,2563,2.1,1.24,1.45,1.8,1.82,3,THAI,English
8396,5,2563,3.72,2.03,2.36,3.43,2.82,3,THAI,English
8397,5,2563,2.18,1.67,1.68,1.95,1.99,3,THAI,English
8398,5,2563,2.25,2.45,2.15,3.53,2.67,3,THAI,English
8399,5,2563,3.21,2.59,2.99,3.28,3.11,3,THAI,English
8400,5,2563,3.0,2.66,2.75,3.53,3.3,3,THAI,English
8401,5,2563,2.71,2.0,2.91,3.32,2.98,3,THAI,English
8402,5,2563,2.32,2.08,2.35,2.83,2.66,3,THAI,English
8403,5,2563,2.3,1.78,1.81,3.27,2.46,3,THAI,English
8404,5,2563,3.5,2.75,2.66,3.54,3.14,3,THAI,English
8405,5,2563,3.34,2.56,3.18,3.68,3.26,3,THAI,English
8406,5,2563,2.44,1.91,2.33,2.96,2.75,3,THAI,English
8407,5,2563,2.89,2.0,3.25,3.19,2.86,3,THAI,English
8408,5,2563,2.64,1.5,2.0,2.67,2.61,3,THAI,English
8409,5,2563,2.5,2.16,2.68,2.57,2.73,3,THAI,English
8410,5,2563,2.87,2.0,3.16,3.07,3.09,3,THAI,English
8411,5,2563,2.16,1.36,1.51,2.59,1.98,3,THAI,English
8412,5,2563,2.7,1.65,1.22,2.71,2.02,3,THAI,English
8413,5,2563,2.2,2.93,2.61,2.8,2.87,3,THAI,English
8414,5,2563,3.11,2.83,2.87,2.67,2.95,3,THAI,English
8415,5,2563,2.53,2.44,2.33,3.73,3.03,3,THAI,English
8416,5,2563,3.8,2.62,3.14,3.38,3.63,3,THAI,English
8417,2,2563,2.78,2.2,2.7,2.66,2.94,3,THAI,English
8418,1,2563,3.19,2.16,2.44,3.35,2.91,3,THAI,English
8419,2,2563,2.09,2.6,2.7,2.76,2.67,3,THAI,English
8420,2,2563,2.73,1.6,1.41,2.95,2.63,3,THAI,English
8421,1,2563,2.18,2.5,2.4,3.19,2.67,3,THAI,English
8422,1,2563,2.63,2.9,3.25,3.34,3.33,3,THAI,English
8423,1,2563,3.21,2.7,3.5,3.68,3.34,3,THAI,English
8424,2,2563,3.71,2.66,2.62,3.4,3.19,3,THAI,English
8425,1,2563,2.5,2.2,2.12,2.68,2.5,3,THAI,English
8426,2,2563,3.47,2.13,2.8,2.83,3.07,3,THAI,English
8427,2,2563,2.26,1.9,2.62,2.78,2.46,3,THAI,English
8428,1,2563,3.5,4.0,3.35,3.53,3.82,3,THAI,English
8429,1,2563,3.54,2.0,3.81,3.29,3.21,3,THAI,English
8430,1,2563,2.86,1.7,3.0,2.86,2.86,3,THAI,English
8431,1,2563,3.5,3.14,2.5,3.48,3.42,3,THAI,English
8432,1,2563,3.36,2.0,2.8,3.91,3.45,3,THAI,English
8433,2,2563,2.76,1.9,3.1,3.33,2.89,3,THAI,English
8434,1,2563,3.5,2.7,2.0,3.67,3.39,3,THAI,English
8435,2,2563,2.5,1.9,2.45,2.47,2.49,3,THAI,English
8436,2,2563,2.63,1.5,2.3,2.08,2.65,3,THAI,English
8437,1,2563,3.47,2.6,3.6,3.44,3.53,3,THAI,English
8438,1,2563,2.47,2.1,2.46,2.68,2.71,3,THAI,English
8439,1,2563,3.75,3.06,3.05,3.42,3.36,3,THAI,English
8440,1,2563,3.54,1.6,2.4,2.83,2.93,3,THAI,English
8441,2,2563,3.54,3.0,3.6,3.34,3.6,3,THAI,English
8442,1,2563,3.45,2.25,2.39,3.58,3.26,3,THAI,English
8443,1,2563,3.6,2.84,2.87,3.41,3.21,3,THAI,English
8444,1,2563,2.65,2.2,1.91,3.23,2.91,3,THAI,English
8445,2,2563,2.46,1.83,2.58,2.97,2.79,3,THAI,English
8446,1,2563,3.77,2.13,2.83,3.41,3.11,3,THAI,English
8447,1,2563,3.78,3.81,4.0,3.89,3.83,3,THAI,English
8448,1,2563,3.86,3.06,2.99,3.66,3.37,3,THAI,English
8449,2,2563,2.31,1.4,1.5,2.12,2.41,3,THAI,English
8450,1,2563,3.08,2.3,3.04,2.75,2.97,3,THAI,English
8451,1,2563,2.4,1.15,1.81,2.96,2.62,3,THAI,English
8452,1,2563,3.2,2.26,2.9,2.83,3.11,3,THAI,English
8453,1,2563,3.54,3.0,3.03,3.72,3.31,3,THAI,English
8454,1,2563,2.68,2.1,3.0,3.32,2.99,3,THAI,English
8455,2,2563,3.22,2.4,2.14,1.86,2.74,3,THAI,English
8456,2,2563,2.5,2.02,2.42,3.08,2.68,3,THAI,English
8457,1,2563,2.51,2.7,2.82,3.47,2.95,3,THAI,English
8458,2,2563,3.5,2.66,2.78,3.78,3.19,3,THAI,English
8459,1,2563,3.1,2.2,2.39,3.06,3.09,3,THAI,English
8460,1,2563,3.29,2.16,2.23,3.6,2.87,3,THAI,English
8461,2,2563,1.88,1.4,2.17,2.36,2.5,3,THAI,English
8462,1,2563,3.5,2.5,3.9,3.63,3.58,3,THAI,English
8463,1,2563,3.4,2.46,2.9,3.07,3.15,3,THAI,English
8464,2,2563,2.85,1.1,2.42,2.86,2.54,3,THAI,English
8465,2,2563,3.28,2.36,2.11,3.75,2.89,3,THAI,English
8466,1,2563,3.17,2.9,3.3,3.61,3.35,3,THAI,English
8467,2,2563,2.28,1.7,2.6,2.86,2.74,3,THAI,English
8468,2,2563,2.65,1.12,1.78,3.5,2.31,3,THAI,English
8469,1,2563,2.42,2.4,2.65,2.75,2.66,3,THAI,English
8470,2,2563,2.55,1.8,2.08,3.1,2.7,3,THAI,English
8471,1,2563,3.36,2.76,2.79,3.72,3.19,3,THAI,English
8472,1,2563,3.3,4.0,3.29,3.88,3.71,3,THAI,English
8473,2,2563,3.32,1.86,2.3,3.19,2.75,3,THAI,English
8474,1,2563,3.75,2.9,3.5,3.73,3.63,3,THAI,English
8475,1,2563,3.06,1.76,1.92,3.27,2.62,3,THAI,English
8476,2,2563,2.5,2.5,2.37,2.82,2.59,3,THAI,English
8477,1,2563,2.97,2.1,2.89,3.66,2.91,3,THAI,English
8478,1,2563,2.5,2.13,2.32,3.17,2.7,3,THAI,English
8479,1,2563,4.0,3.68,3.44,3.96,3.71,3,THAI,English
8480,1,2563,3.03,2.2,3.3,3.23,3.14,3,THAI,English
8481,1,2563,3.44,2.4,3.0,3.47,3.25,3,THAI,English
8482,2,2563,3.44,1.9,3.53,3.68,3.48,3,THAI,English
8483,1,2563,2.79,2.2,2.71,3.04,2.91,3,THAI,English
8484,1,2563,2.63,2.3,2.9,3.62,3.02,3,THAI,English
8485,1,2563,3.71,3.84,3.56,3.91,3.72,3,THAI,English
8486,1,2563,3.4,4.0,3.16,3.85,3.56,3,THAI,English
8487,1,2563,4.0,3.87,3.59,4.0,3.85,3,THAI,English
8488,2,2563,3.52,2.91,2.67,3.37,3.17,3,THAI,English
8489,2,2563,3.43,3.2,3.55,3.36,3.48,3,THAI,English
8490,2,2563,2.28,1.74,1.5,2.91,2.34,3,THAI,English
8491,1,2563,2.73,1.9,3.46,3.13,2.99,3,THAI,English
8492,1,2563,3.62,4.0,3.5,3.59,3.65,3,THAI,English
8493,2,2563,3.22,1.75,2.37,2.79,2.89,3,THAI,English
8494,2,2563,3.91,2.3,3.8,3.64,3.69,3,THAI,English
8495,1,2563,3.5,2.88,2.7,3.5,3.39,3,THAI,English
8496,1,2563,2.76,2.13,2.9,3.13,2.92,3,THAI,English
8497,1,2563,3.3,2.92,2.92,3.92,3.19,3,THAI,English
8498,2,2563,1.71,1.0,1.02,1.22,1.46,3,THAI,English
8499,2,2563,3.47,2.45,1.86,3.34,2.76,3,THAI,English
8500,1,2563,3.08,2.2,2.5,2.73,2.9,3,THAI,English
8501,2,2563,3.79,3.5,3.8,3.76,3.74,3,THAI,English
8502,1,2563,3.55,2.28,3.1,3.5,3.24,3,THAI,English
8503,1,2563,2.73,2.0,2.5,2.7,2.68,3,THAI,English
8504,1,2563,3.08,2.3,2.83,3.32,3.13,3,THAI,English
8505,1,2563,3.38,2.33,2.47,3.89,3.08,3,THAI,English
8506,2,2563,3.96,3.8,3.75,3.71,3.88,3,THAI,English
8507,1,2563,2.81,2.82,2.6,3.47,3.09,3,THAI,English
8508,2,2563,2.48,1.5,2.63,2.29,2.66,3,THAI,English
8509,1,2563,3.73,3.2,3.1,3.35,3.54,3,THAI,English
8510,1,2563,3.26,2.54,3.5,3.12,3.14,3,THAI,English
8511,2,2563,3.0,2.25,2.87,3.52,3.08,3,THAI,English
8512,2,2563,3.62,4.0,3.87,4.0,3.89,3,THAI,English
8513,1,2563,3.68,1.1,3.06,2.95,3.04,3,THAI,English
8514,1,2563,3.8,2.24,2.75,3.09,3.07,3,THAI,English
8515,2,2563,3.85,3.26,3.15,3.86,3.56,3,THAI,English
8516,2,2563,2.35,1.94,3.17,2.88,3.14,3,THAI,English
8517,2,2563,2.25,1.87,1.91,2.22,2.31,3,THAI,English
8518,1,2563,3.73,2.7,2.79,3.25,3.37,3,THAI,English
8519,2,2563,3.68,3.4,3.1,3.65,3.64,3,THAI,English
8520,1,2563,3.45,2.34,2.77,3.02,3.26,3,THAI,English
8521,1,2563,2.75,2.4,2.36,3.36,2.91,3,THAI,English
8522,1,2563,3.08,3.6,3.31,3.3,3.43,3,THAI,English
8523,1,2563,3.66,2.3,3.45,3.56,3.49,3,THAI,English
8524,2,2563,2.32,2.2,2.37,2.65,2.65,3,THAI,English
8525,2,2563,2.33,1.89,2.5,3.12,2.59,3,THAI,English
8526,2,2563,3.34,2.8,2.6,3.42,3.36,3,THAI,English
8527,1,2563,3.2,2.22,2.52,3.33,3.17,3,THAI,English
8528,2,2563,2.87,2.3,3.0,3.15,3.09,3,THAI,English
8529,1,2563,2.43,1.5,2.07,2.45,2.39,3,THAI,English
8530,1,2563,3.32,3.34,3.12,3.86,3.43,3,THAI,English
8531,1,2563,3.9,2.53,2.65,3.88,3.18,3,THAI,English
8532,1,2563,3.8,3.6,3.89,3.52,3.78,3,THAI,English
8533,1,2563,2.81,2.4,3.0,3.73,3.01,3,THAI,English
8534,1,2563,3.62,3.9,3.66,3.21,3.63,3,THAI,English
8535,1,2563,3.24,1.4,2.9,3.64,3.18,3,THAI,English
8536,2,2563,3.65,3.8,3.6,4.0,3.78,3,THAI,English
8537,1,2563,3.23,2.72,2.1,3.38,2.86,3,THAI,English
8538,1,2563,2.46,2.28,2.6,3.12,2.75,3,THAI,English
8539,2,2563,3.02,2.2,3.0,3.76,3.21,3,THAI,English
8540,1,2563,3.85,3.3,3.32,4.0,3.53,3,THAI,English
8541,2,2563,3.5,2.0,2.0,3.0,3.08,3,THAI,English
8542,1,2563,3.85,2.3,2.9,3.2,3.37,3,THAI,English
8543,1,2563,3.88,2.68,3.25,3.89,3.48,3,THAI,English
8544,1,2563,4.0,2.6,3.3,3.86,3.42,3,THAI,English
8545,1,2563,3.5,2.8,3.64,3.72,3.6,3,THAI,English
8546,1,2563,3.68,2.9,2.6,3.5,3.39,3,THAI,English
8547,1,2563,3.7,2.6,3.17,3.34,3.39,3,THAI,English
8548,1,2563,3.7,1.83,2.39,3.83,2.9,3,THAI,English
8549,1,2563,2.84,3.16,2.77,3.31,3.08,3,THAI,English
8550,1,2563,3.26,2.87,3.56,3.27,3.4,3,THAI,English
8551,1,2563,3.18,3.29,2.24,3.5,3.02,3,THAI,English
8552,1,2563,3.5,1.74,3.08,3.3,3.1,3,THAI,English
8553,1,2563,2.76,1.55,2.07,3.32,2.8,3,THAI,English
8554,2,2563,3.05,2.9,3.6,3.6,3.3,3,THAI,English
8555,1,2563,2.54,1.18,2.16,2.83,2.68,3,THAI,English
8556,1,2563,3.75,2.92,3.25,3.68,3.65,3,THAI,English
8557,1,2563,2.76,1.96,2.82,2.75,2.71,3,THAI,English
8558,1,2563,3.04,2.63,1.87,3.1,2.65,3,THAI,English
8559,1,2563,3.15,2.98,2.7,3.52,3.13,3,THAI,English
8560,1,2563,3.6,3.14,3.34,3.78,3.5,3,THAI,English
8561,2,2563,3.4,2.7,3.45,3.6,3.5,3,THAI,English
8562,2,2563,3.33,2.3,2.46,3.63,2.9,3,THAI,English
8563,2,2563,2.54,2.3,3.0,2.58,2.64,3,THAI,English
8564,1,2563,2.75,1.84,2.09,2.58,2.66,3,THAI,English
8565,2,2563,3.61,1.9,2.7,3.55,3.39,3,THAI,English
8566,1,2563,2.65,1.66,2.09,2.96,2.54,3,THAI,English
8567,1,2563,3.34,2.46,2.65,3.6,3.09,3,THAI,English
8568,1,2563,3.57,2.84,3.07,3.13,3.32,3,THAI,English
8569,1,2563,3.2,2.93,2.91,3.35,3.22,3,THAI,English
8570,1,2563,3.09,2.19,2.1,3.78,3.07,3,THAI,English
8571,1,2563,2.3,1.9,2.75,3.53,2.75,3,THAI,English
8572,2,2563,2.11,2.73,1.91,2.52,2.63,3,THAI,English
8573,1,2563,3.75,2.83,3.5,4.0,3.74,3,THAI,English
8574,1,2563,2.86,1.9,3.3,3.56,3.16,3,THAI,English
8575,1,2563,2.86,2.43,2.78,3.58,3.05,3,THAI,English
8576,2,2563,2.07,2.82,2.45,3.22,2.79,3,THAI,English
8577,1,2563,3.94,2.92,3.14,3.53,3.62,3,THAI,English
8578,1,2563,3.2,2.5,3.25,3.54,3.26,3,THAI,English
8579,2,2563,2.46,1.86,1.4,2.61,2.37,3,THAI,English
8580,2,2563,3.54,2.8,2.9,3.76,3.5,3,THAI,English
8581,1,2563,3.52,1.8,2.75,3.14,3.09,3,THAI,English
8582,2,2563,2.76,1.8,1.68,3.19,2.4,3,THAI,English
8583,1,2563,3.11,4.0,3.54,3.78,3.66,3,THAI,English
8584,1,2563,3.4,2.5,2.55,3.52,2.96,3,THAI,English
8585,5,2563,3.0,1.85,2.39,2.85,2.59,3,THAI,English
8586,5,2563,2.6,1.81,2.9,2.73,2.85,3,THAI,English
8587,5,2563,3.41,2.78,2.62,3.68,3.24,3,THAI,English
8588,5,2563,2.63,1.91,2.83,3.1,2.91,3,THAI,English
8589,5,2563,1.65,2.03,1.83,1.97,1.98,3,THAI,English
8590,5,2563,3.0,1.82,1.98,2.93,2.51,3,THAI,English
8591,5,2563,3.08,1.83,2.83,3.31,3.21,3,THAI,English
8592,5,2563,3.51,2.5,2.66,3.26,3.34,3,THAI,English
8593,5,2563,3.35,2.25,3.0,3.79,3.25,3,THAI,English
8594,5,2563,2.6,2.66,2.03,2.81,2.74,3,THAI,English
8595,5,2563,3.57,2.25,3.33,3.52,3.41,3,THAI,English
8596,5,2563,1.65,1.55,1.75,1.96,1.86,3,THAI,English
8597,5,2563,2.0,2.0,2.0,3.5,2.23,3,THAI,English
8598,5,2563,2.61,2.56,2.55,3.07,2.82,3,THAI,English
8599,5,2563,2.28,1.66,2.37,2.43,2.32,3,THAI,English
8600,5,2563,2.98,2.25,2.5,3.55,3.07,3,THAI,English
8601,5,2563,2.47,2.11,2.08,2.67,2.59,3,THAI,English
8602,5,2563,2.33,2.09,2.19,3.61,2.55,3,THAI,English
8603,5,2563,2.66,2.15,2.41,3.43,2.88,3,THAI,English
8604,5,2563,2.62,2.68,2.86,2.8,2.94,3,THAI,English
8605,5,2563,2.59,1.25,2.0,2.58,2.46,3,THAI,English
8606,5,2563,2.54,2.0,2.25,3.42,2.7,3,THAI,English
8607,5,2563,2.02,1.56,2.5,2.5,2.36,3,THAI,English
8608,5,2563,2.92,2.5,1.62,2.93,3.07,3,THAI,English
8609,5,2563,2.65,2.16,2.66,3.35,2.55,3,THAI,English
8610,5,2563,2.06,2.1,2.87,3.07,2.51,3,THAI,English
8611,5,2563,2.47,1.33,2.52,3.07,2.72,3,THAI,English
8612,5,2563,3.05,1.97,2.66,3.75,3.02,3,THAI,English
8613,5,2563,3.09,2.38,2.56,2.95,2.56,3,THAI,English
8614,5,2563,3.09,2.41,3.0,3.02,3.07,3,THAI,English
8615,5,2563,3.47,2.0,2.33,3.53,3.35,3,THAI,English
8616,5,2563,2.94,3.21,3.38,3.97,3.43,3,THAI,English
8617,5,2563,2.15,1.58,1.75,2.51,2.27,3,THAI,English
8618,5,2563,1.39,1.91,1.5,2.89,1.95,3,THAI,English
8619,5,2563,1.9,1.53,2.5,2.0,2.0,3,THAI,English
8620,5,2563,3.4,1.87,3.0,3.14,3.19,3,THAI,English
8621,5,2563,2.26,1.5,2.89,3.25,2.72,3,THAI,English
8622,5,2563,2.57,1.47,2.75,2.67,2.54,3,THAI,English
8623,5,2563,3.95,3.63,3.78,3.84,3.81,3,THAI,English
8624,5,2563,3.02,3.28,3.21,3.77,3.3,3,THAI,English
8625,5,2563,2.87,1.75,1.66,3.32,3.0,3,THAI,English
8626,5,2563,3.12,2.41,3.0,3.25,3.16,3,THAI,English
8627,5,2563,3.08,2.57,3.4,3.44,3.21,3,THAI,English
8628,5,2563,2.96,1.88,2.12,2.16,2.48,3,THAI,English
8629,5,2563,3.06,2.16,3.09,3.29,3.22,3,THAI,English
8630,5,2563,3.6,3.06,3.68,3.82,3.58,3,THAI,English
8631,5,2563,3.23,2.66,2.96,3.5,3.33,3,THAI,English
8632,5,2563,1.76,1.21,2.33,1.97,1.89,3,THAI,English
8633,5,2563,2.18,3.58,3.32,3.97,3.37,3,THAI,English
8634,5,2563,2.5,2.17,2.11,2.51,2.3,3,THAI,English
8635,5,2563,3.37,2.85,2.97,3.31,3.3,3,THAI,English
8636,5,2563,2.5,2.0,2.0,2.5,2.5,3,THAI,English
8637,5,2563,3.02,1.79,2.75,3.38,2.96,3,THAI,English
8638,5,2563,2.81,2.11,2.02,2.27,2.33,3,THAI,English
8639,5,2563,2.29,2.48,2.55,2.75,2.65,3,THAI,English
8640,5,2563,2.37,2.2,1.72,3.17,2.42,3,THAI,English
8641,5,2563,2.76,2.1,2.35,3.4,3.0,3,THAI,English
8642,5,2563,2.97,2.81,2.16,2.2,2.59,3,THAI,English
8643,5,2563,2.53,2.23,2.25,2.96,2.68,3,THAI,English
8644,5,2563,3.7,2.3,3.0,3.29,3.15,3,THAI,English
8645,5,2563,3.46,2.44,3.62,3.73,3.27,3,THAI,English
8646,5,2563,2.36,2.45,2.55,2.25,2.51,3,THAI,English
8647,2,2563,2.1,2.28,1.85,2.12,2.25,3,THAI,English
8648,2,2563,3.26,2.5,2.5,3.28,3.36,3,THAI,English
8649,2,2563,3.58,2.48,3.25,3.32,3.35,3,THAI,English
8650,1,2563,3.0,2.44,2.87,3.28,3.07,3,THAI,English
8651,2,2563,3.02,1.5,1.8,2.77,2.61,3,THAI,English
8652,1,2563,2.87,2.61,3.02,3.67,3.1,3,THAI,English
8653,2,2563,3.89,3.1,3.5,3.73,3.78,3,THAI,English
8654,2,2563,3.25,2.4,2.9,3.46,3.28,3,THAI,English
8655,1,2563,3.82,2.9,3.08,3.83,3.67,3,THAI,English
8656,2,2563,2.36,2.6,2.71,3.03,2.9,3,THAI,English
8657,2,2563,3.18,2.38,2.44,3.61,2.85,3,THAI,English
8658,1,2563,3.23,3.2,3.0,3.38,3.2,3,THAI,English
8659,1,2563,3.95,3.8,3.2,3.8,3.78,3,THAI,English
8660,1,2563,3.25,1.8,2.62,3.2,3.19,3,THAI,English
8661,1,2563,2.4,2.7,2.58,2.91,2.9,3,THAI,English
8662,1,2563,3.74,3.2,3.1,3.68,3.64,3,THAI,English
8663,2,2563,2.35,1.1,1.53,2.61,2.46,3,THAI,English
8664,1,2563,2.85,2.58,2.92,3.66,3.05,3,THAI,English
8665,1,2563,2.41,2.1,3.2,3.36,2.9,3,THAI,English
8666,1,2563,2.9,3.0,2.4,3.9,2.97,3,THAI,English
8667,2,2563,2.46,1.7,1.85,2.07,2.18,3,THAI,English
8668,2,2563,2.38,1.7,2.15,3.27,2.76,3,THAI,English
8669,1,2563,3.14,2.4,3.4,3.29,3.37,3,THAI,English
8670,1,2563,3.5,2.37,3.3,3.5,3.36,3,THAI,English
8671,2,2563,3.64,1.92,2.53,2.94,2.79,3,THAI,English
8672,1,2563,3.7,3.65,3.21,3.63,3.54,3,THAI,English
8673,2,2563,2.76,2.3,2.3,3.47,3.1,3,THAI,English
8674,1,2563,3.75,2.2,2.79,3.52,3.47,3,THAI,English
8675,2,2563,2.26,1.79,3.03,3.1,2.62,3,THAI,English
8676,1,2563,2.89,2.2,2.37,3.29,3.04,3,THAI,English
8677,1,2563,3.23,1.8,2.82,3.02,3.1,3,THAI,English
8678,1,2563,2.78,2.9,2.8,3.75,3.41,3,THAI,English
8679,1,2563,3.96,2.25,3.0,3.55,3.29,3,THAI,English
8680,1,2563,3.86,2.0,2.65,3.27,2.98,3,THAI,English
8681,1,2563,3.67,2.08,2.41,3.77,3.01,3,THAI,English
8682,2,2563,2.65,2.66,2.19,3.36,2.72,3,THAI,English
8683,1,2563,3.38,2.74,2.13,3.58,2.88,3,THAI,English
8684,1,2563,2.83,2.63,2.94,3.24,3.1,3,THAI,English
8685,1,2563,2.67,2.65,3.04,2.63,2.95,3,THAI,English
8686,1,2563,3.39,3.53,3.3,2.97,3.38,3,THAI,English
8687,2,2563,2.77,2.0,2.62,2.94,2.7,3,THAI,English
8688,1,2563,2.6,2.9,2.7,3.31,3.36,3,THAI,English
8689,2,2563,2.95,2.2,2.71,3.21,2.92,3,THAI,English
8690,2,2563,3.9,3.08,3.69,4.0,3.71,3,THAI,English
8691,2,2563,2.48,1.7,2.91,2.85,2.74,3,THAI,English
8692,1,2563,3.11,2.1,3.18,3.11,3.14,3,THAI,English
8693,1,2563,3.7,3.1,3.17,3.37,3.38,3,THAI,English
8694,2,2563,2.59,1.3,1.58,2.28,2.56,3,THAI,English
8695,1,2563,3.02,1.93,2.73,3.27,2.95,3,THAI,English
8696,1,2563,3.58,2.77,2.52,3.61,3.04,3,THAI,English
8697,1,2563,3.51,2.0,2.7,3.82,3.5,3,THAI,English
8698,1,2563,3.36,3.01,2.36,3.88,3.09,3,THAI,English
8699,2,2563,3.65,3.93,3.7,3.84,3.75,3,THAI,English
8700,1,2563,2.85,3.0,3.04,3.16,3.18,3,THAI,English
8701,2,2563,2.34,2.22,1.62,3.75,2.53,3,THAI,English
8702,2,2563,2.56,2.33,2.9,3.05,2.83,3,THAI,English
8703,1,2563,3.7,2.78,2.88,3.91,3.34,3,THAI,English
8704,1,2563,2.98,2.13,3.2,3.0,2.96,3,THAI,English
8705,1,2563,2.73,2.2,1.91,3.26,2.85,3,THAI,English
8706,2,2563,3.78,2.33,1.31,2.08,2.2,3,THAI,English
8707,1,2563,4.0,2.32,3.1,3.73,3.4,3,THAI,English
8708,2,2563,3.89,2.65,3.33,3.88,3.53,3,THAI,English
8709,1,2563,2.92,2.0,2.6,3.0,3.47,3,THAI,English
8710,1,2563,2.85,3.03,2.6,3.67,3.17,3,THAI,English
